time,fgr,path,case,name
12855.0,0.1962039,run_calibration/0/interramp/HS2,0,HS2
6803.0,0.0852506,run_calibration/0/interramp/TR1,0,TR1
5961.0,0.1733939,run_calibration/0/interramp/DR1,0,DR1
13036.0,0.3018322,run_calibration/0/interramp/HR4,0,HR4
12832.0,0.2356855,run_calibration/0/interramp/HS1,0,HS1
5961.0,0.06533926,run_calibration/0/interramp/LS3,0,LS3
6803.0,0.2055791,run_calibration/0/interramp/LS2,0,LS2
13036.0,0.3309289,run_calibration/0/interramp/HR5,0,HR5
12856.6904296875,0.4272563,run_calibration/0/interramp/BR1,0,BR1
6283.0,0.1614316,run_calibration/0/interramp/LR1,0,LR1
13036.0,0.1139472,run_calibration/0/interramp/HR2,0,HR2
23731.787109375,0.07215403,run_calibration/0/superramp/PW3-3,0,PW3-3
21093.0,0.3306792,run_calibration/0/superramp/PK1-3,0,PK1-3
28159.537109375,0.3613517,run_calibration/0/superramp/PK2-2,0,PK2-2
28147.0,0.1737058,run_calibration/0/superramp/PK2-4,0,PK2-4
22070.650390625,0.1659762,run_calibration/0/superramp/PK6-4,0,PK6-4
23731.19921875,0.05281211,run_calibration/0/superramp/PW3-2,0,PW3-2
28159.546875,0.4035636,run_calibration/0/superramp/PK2-3,0,PK2-3
21089.0,0.2247833,run_calibration/0/superramp/PK1-1,0,PK1-1
21089.0,0.2247833,run_calibration/0/superramp/PK1-1,0,PK1-1
21089.0,0.2247833,run_calibration/0/superramp/PK1-1,0,PK1-1
28157.0,0.2742913,run_calibration/0/superramp/PK2-1,0,PK2-1
21092.0,0.2687243,run_calibration/0/superramp/PK1-2,0,PK1-2
21278.6328125,0.1284929,run_calibration/0/superramp/PK6-3,0,PK6-3
21092.0,0.3141791,run_calibration/0/superramp/PK1-4,0,PK1-4
14418.216796875,0.1314627,run_calibration/0/overramp/G20-2,0,G20-2
14386.61328125,0.02682563,run_calibration/0/overramp/G20-4,0,G20-4
14409.9990234375,0.09187613,run_calibration/0/overramp/G20-1,0,G20-1
14797.0224609375,0.263263,run_calibration/0/overramp/A20-1,0,A20-1
14789.7158203125,0.3426357,run_calibration/0/overramp/A20-3,0,A20-3
14789.388671875,0.3346034,run_calibration/0/overramp/A20-4,0,A20-4
7385.34814453125,0.3291214,run_calibration/0/overramp/A10-3,0,A10-3
7379.87353515625,0.3043737,run_calibration/0/overramp/A10-4,0,A10-4
12855.0,0.1502058,run_calibration/1/interramp/HS2,1,HS2
6803.0,0.07461286,run_calibration/1/interramp/TR1,1,TR1
5961.0,0.1375075,run_calibration/1/interramp/DR1,1,DR1
13036.0,0.2533248,run_calibration/1/interramp/HR4,1,HR4
12832.0,0.1866895,run_calibration/1/interramp/HS1,1,HS1
5961.0,0.05026007,run_calibration/1/interramp/LS3,1,LS3
6803.0,0.1553573,run_calibration/1/interramp/LS2,1,LS2
13036.0,0.2958476,run_calibration/1/interramp/HR5,1,HR5
12856.6904296875,0.392457,run_calibration/1/interramp/BR1,1,BR1
6283.0,0.1106701,run_calibration/1/interramp/LR1,1,LR1
13036.0,0.08729941,run_calibration/1/interramp/HR2,1,HR2
23731.787109375,0.05741341,run_calibration/1/superramp/PW3-3,1,PW3-3
21093.0,0.3015593,run_calibration/1/superramp/PK1-3,1,PK1-3
28159.537109375,0.3352191,run_calibration/1/superramp/PK2-2,1,PK2-2
28147.0,0.1468857,run_calibration/1/superramp/PK2-4,1,PK2-4
22070.650390625,0.1274934,run_calibration/1/superramp/PK6-4,1,PK6-4
23731.19921875,0.0403753,run_calibration/1/superramp/PW3-2,1,PW3-2
28159.546875,0.3799389,run_calibration/1/superramp/PK2-3,1,PK2-3
21089.0,0.1875283,run_calibration/1/superramp/PK1-1,1,PK1-1
21089.0,0.1875283,run_calibration/1/superramp/PK1-1,1,PK1-1
21089.0,0.1875283,run_calibration/1/superramp/PK1-1,1,PK1-1
28157.0,0.2441639,run_calibration/1/superramp/PK2-1,1,PK2-1
21092.0,0.2316079,run_calibration/1/superramp/PK1-2,1,PK1-2
21278.6328125,0.09643384,run_calibration/1/superramp/PK6-3,1,PK6-3
21092.0,0.2880892,run_calibration/1/superramp/PK1-4,1,PK1-4
14418.216796875,0.09511339,run_calibration/1/overramp/G20-2,1,G20-2
14386.61328125,0.01870121,run_calibration/1/overramp/G20-4,1,G20-4
14409.9990234375,0.06334405,run_calibration/1/overramp/G20-1,1,G20-1
14797.0224609375,0.2305921,run_calibration/1/overramp/A20-1,1,A20-1
14789.7158203125,0.3126307,run_calibration/1/overramp/A20-3,1,A20-3
14789.388671875,0.3052608,run_calibration/1/overramp/A20-4,1,A20-4
7385.34814453125,0.3105753,run_calibration/1/overramp/A10-3,1,A10-3
7379.87353515625,0.2859516,run_calibration/1/overramp/A10-4,1,A10-4
12855.0,0.07665584,run_calibration/2/interramp/HS2,2,HS2
6803.0,0.05178262,run_calibration/2/interramp/TR1,2,TR1
5961.0,0.06678222,run_calibration/2/interramp/DR1,2,DR1
13036.0,0.1103759,run_calibration/2/interramp/HR4,2,HR4
12832.0,0.08997629,run_calibration/2/interramp/HS1,2,HS1
5961.0,0.02345279,run_calibration/2/interramp/LS3,2,LS3
6803.0,0.06189769,run_calibration/2/interramp/LS2,2,LS2
13036.0,0.2342015,run_calibration/2/interramp/HR5,2,HR5
12856.6904296875,0.3121013,run_calibration/2/interramp/BR1,2,BR1
6283.0,0.05336355,run_calibration/2/interramp/LR1,2,LR1
13036.0,0.04905405,run_calibration/2/interramp/HR2,2,HR2
23731.787109375,0.04115186,run_calibration/2/superramp/PW3-3,2,PW3-3
21093.0,0.2824109,run_calibration/2/superramp/PK1-3,2,PK1-3
28159.537109375,0.3215638,run_calibration/2/superramp/PK2-2,2,PK2-2
28147.0,0.124685,run_calibration/2/superramp/PK2-4,2,PK2-4
22070.650390625,0.06484497,run_calibration/2/superramp/PK6-4,2,PK6-4
23731.19921875,0.02383677,run_calibration/2/superramp/PW3-2,2,PW3-2
28159.546875,0.3699786,run_calibration/2/superramp/PK2-3,2,PK2-3
21089.0,0.1436719,run_calibration/2/superramp/PK1-1,2,PK1-1
21089.0,0.1436719,run_calibration/2/superramp/PK1-1,2,PK1-1
21089.0,0.1436719,run_calibration/2/superramp/PK1-1,2,PK1-1
28157.0,0.2200448,run_calibration/2/superramp/PK2-1,2,PK2-1
21092.0,0.202229,run_calibration/2/superramp/PK1-2,2,PK1-2
21278.6328125,0.04487349,run_calibration/2/superramp/PK6-3,2,PK6-3
21092.0,0.2737476,run_calibration/2/superramp/PK1-4,2,PK1-4
14418.216796875,0.02741916,run_calibration/2/overramp/G20-2,2,G20-2
14386.61328125,0.006648684,run_calibration/2/overramp/G20-4,2,G20-4
14409.9990234375,0.01586237,run_calibration/2/overramp/G20-1,2,G20-1
14797.0224609375,0.1910427,run_calibration/2/overramp/A20-1,2,A20-1
14789.7158203125,0.2855706,run_calibration/2/overramp/A20-3,2,A20-3
14789.388671875,0.2806153,run_calibration/2/overramp/A20-4,2,A20-4
7385.34814453125,0.296686,run_calibration/2/overramp/A10-3,2,A10-3
7379.87353515625,0.2787348,run_calibration/2/overramp/A10-4,2,A10-4
12855.0,0.1495362,run_calibration/3/interramp/HS2,3,HS2
6803.0,0.07331681,run_calibration/3/interramp/TR1,3,TR1
5961.0,0.1343951,run_calibration/3/interramp/DR1,3,DR1
13036.0,0.2471626,run_calibration/3/interramp/HR4,3,HR4
12832.0,0.1863996,run_calibration/3/interramp/HS1,3,HS1
5961.0,0.05082131,run_calibration/3/interramp/LS3,3,LS3
6803.0,0.149619,run_calibration/3/interramp/LS2,3,LS2
13036.0,0.2893668,run_calibration/3/interramp/HR5,3,HR5
12856.6904296875,0.3886045,run_calibration/3/interramp/BR1,3,BR1
6283.0,0.1089473,run_calibration/3/interramp/LR1,3,LR1
13036.0,0.08976248,run_calibration/3/interramp/HR2,3,HR2
23731.787109375,0.06005295,run_calibration/3/superramp/PW3-3,3,PW3-3
21093.0,0.2957163,run_calibration/3/superramp/PK1-3,3,PK1-3
28159.537109375,0.3329361,run_calibration/3/superramp/PK2-2,3,PK2-2
28147.0,0.1424405,run_calibration/3/superramp/PK2-4,3,PK2-4
22070.650390625,0.1298866,run_calibration/3/superramp/PK6-4,3,PK6-4
23731.19921875,0.04433953,run_calibration/3/superramp/PW3-2,3,PW3-2
28159.546875,0.3788906,run_calibration/3/superramp/PK2-3,3,PK2-3
21089.0,0.1834438,run_calibration/3/superramp/PK1-1,3,PK1-1
21089.0,0.1834438,run_calibration/3/superramp/PK1-1,3,PK1-1
21089.0,0.1834438,run_calibration/3/superramp/PK1-1,3,PK1-1
28157.0,0.2397191,run_calibration/3/superramp/PK2-1,3,PK2-1
21092.0,0.2257605,run_calibration/3/superramp/PK1-2,3,PK1-2
21278.6328125,0.1007985,run_calibration/3/superramp/PK6-3,3,PK6-3
21092.0,0.2833174,run_calibration/3/superramp/PK1-4,3,PK1-4
14418.216796875,0.09824026,run_calibration/3/overramp/G20-2,3,G20-2
14386.61328125,0.02255852,run_calibration/3/overramp/G20-4,3,G20-4
14409.9990234375,0.06685035,run_calibration/3/overramp/G20-1,3,G20-1
14797.0224609375,0.2277155,run_calibration/3/overramp/A20-1,3,A20-1
14789.7158203125,0.3100489,run_calibration/3/overramp/A20-3,3,A20-3
14789.388671875,0.3030866,run_calibration/3/overramp/A20-4,3,A20-4
7385.34814453125,0.3054737,run_calibration/3/overramp/A10-3,3,A10-3
7379.87353515625,0.2818441,run_calibration/3/overramp/A10-4,3,A10-4
12855.0,0.1967855,run_calibration/4/interramp/HS2,4,HS2
6803.0,0.08907045,run_calibration/4/interramp/TR1,4,TR1
5961.0,0.1800892,run_calibration/4/interramp/DR1,4,DR1
13036.0,0.3030295,run_calibration/4/interramp/HR4,4,HR4
12832.0,0.2355913,run_calibration/4/interramp/HS1,4,HS1
5961.0,0.06671555,run_calibration/4/interramp/LS3,4,LS3
6803.0,0.2066197,run_calibration/4/interramp/LS2,4,LS2
13036.0,0.3320352,run_calibration/4/interramp/HR5,4,HR5
12856.6904296875,0.4242334,run_calibration/4/interramp/BR1,4,BR1
6283.0,0.1644707,run_calibration/4/interramp/LR1,4,LR1
13036.0,0.1177426,run_calibration/4/interramp/HR2,4,HR2
23731.787109375,0.07554525,run_calibration/4/superramp/PW3-3,4,PW3-3
21093.0,0.3272054,run_calibration/4/superramp/PK1-3,4,PK1-3
28159.537109375,0.3583517,run_calibration/4/superramp/PK2-2,4,PK2-2
28147.0,0.1677805,run_calibration/4/superramp/PK2-4,4,PK2-4
22070.650390625,0.1712876,run_calibration/4/superramp/PK6-4,4,PK6-4
23731.19921875,0.05683918,run_calibration/4/superramp/PW3-2,4,PW3-2
28159.546875,0.4004901,run_calibration/4/superramp/PK2-3,4,PK2-3
21089.0,0.2239239,run_calibration/4/superramp/PK1-1,4,PK1-1
21089.0,0.2239239,run_calibration/4/superramp/PK1-1,4,PK1-1
21089.0,0.2239239,run_calibration/4/superramp/PK1-1,4,PK1-1
28157.0,0.2715137,run_calibration/4/superramp/PK2-1,4,PK2-1
21092.0,0.2663996,run_calibration/4/superramp/PK1-2,4,PK1-2
21278.6328125,0.1351041,run_calibration/4/superramp/PK6-3,4,PK6-3
21092.0,0.3107079,run_calibration/4/superramp/PK1-4,4,PK1-4
14418.216796875,0.1370086,run_calibration/4/overramp/G20-2,4,G20-2
14386.61328125,0.03097173,run_calibration/4/overramp/G20-4,4,G20-4
14409.9990234375,0.09767665,run_calibration/4/overramp/G20-1,4,G20-1
14797.0224609375,0.264632,run_calibration/4/overramp/A20-1,4,A20-1
14789.7158203125,0.3432801,run_calibration/4/overramp/A20-3,4,A20-3
14789.388671875,0.3348255,run_calibration/4/overramp/A20-4,4,A20-4
7385.34814453125,0.3279919,run_calibration/4/overramp/A10-3,4,A10-3
7379.87353515625,0.3030362,run_calibration/4/overramp/A10-4,4,A10-4
12855.0,0.2396696,run_calibration/5/interramp/HS2,5,HS2
6803.0,0.09434253,run_calibration/5/interramp/TR1,5,TR1
5961.0,0.2005744,run_calibration/5/interramp/DR1,5,DR1
13036.0,0.3410524,run_calibration/5/interramp/HR4,5,HR4
12832.0,0.284829,run_calibration/5/interramp/HS1,5,HS1
5961.0,0.09911997,run_calibration/5/interramp/LS3,5,LS3
6803.0,0.2262973,run_calibration/5/interramp/LS2,5,LS2
13036.0,0.3624479,run_calibration/5/interramp/HR5,5,HR5
12856.6904296875,0.4553984,run_calibration/5/interramp/BR1,5,BR1
6283.0,0.1848759,run_calibration/5/interramp/LR1,5,LR1
13036.0,0.1365848,run_calibration/5/interramp/HR2,5,HR2
23731.787109375,0.08892993,run_calibration/5/superramp/PW3-3,5,PW3-3
21093.0,0.3567392,run_calibration/5/superramp/PK1-3,5,PK1-3
28159.537109375,0.3900025,run_calibration/5/superramp/PK2-2,5,PK2-2
28147.0,0.195703,run_calibration/5/superramp/PK2-4,5,PK2-4
22070.650390625,0.2104875,run_calibration/5/superramp/PK6-4,5,PK6-4
23731.19921875,0.06847422,run_calibration/5/superramp/PW3-2,5,PW3-2
28159.546875,0.4328591,run_calibration/5/superramp/PK2-3,5,PK2-3
21089.0,0.2600306,run_calibration/5/superramp/PK1-1,5,PK1-1
21089.0,0.2600306,run_calibration/5/superramp/PK1-1,5,PK1-1
21089.0,0.2600306,run_calibration/5/superramp/PK1-1,5,PK1-1
28157.0,0.3032192,run_calibration/5/superramp/PK2-1,5,PK2-1
21092.0,0.3015623,run_calibration/5/superramp/PK1-2,5,PK1-2
21278.6328125,0.1679873,run_calibration/5/superramp/PK6-3,5,PK6-3
21092.0,0.3392586,run_calibration/5/superramp/PK1-4,5,PK1-4
14418.216796875,0.1729299,run_calibration/5/overramp/G20-2,5,G20-2
14386.61328125,0.04209387,run_calibration/5/overramp/G20-4,5,G20-4
14409.9990234375,0.1274596,run_calibration/5/overramp/G20-1,5,G20-1
14797.0224609375,0.2938807,run_calibration/5/overramp/A20-1,5,A20-1
14789.7158203125,0.3717219,run_calibration/5/overramp/A20-3,5,A20-3
14789.388671875,0.3634355,run_calibration/5/overramp/A20-4,5,A20-4
7385.34814453125,0.3435706,run_calibration/5/overramp/A10-3,5,A10-3
7379.87353515625,0.3188446,run_calibration/5/overramp/A10-4,5,A10-4
12855.0,0.192594,run_calibration/6/interramp/HS2,6,HS2
6803.0,0.08850045,run_calibration/6/interramp/TR1,6,TR1
5961.0,0.1720968,run_calibration/6/interramp/DR1,6,DR1
13036.0,0.298649,run_calibration/6/interramp/HR4,6,HR4
12832.0,0.2355751,run_calibration/6/interramp/HS1,6,HS1
5961.0,0.06657086,run_calibration/6/interramp/LS3,6,LS3
6803.0,0.2012157,run_calibration/6/interramp/LS2,6,LS2
13036.0,0.3272272,run_calibration/6/interramp/HR5,6,HR5
12856.6904296875,0.4242068,run_calibration/6/interramp/BR1,6,BR1
6283.0,0.1598839,run_calibration/6/interramp/LR1,6,LR1
13036.0,0.1150745,run_calibration/6/interramp/HR2,6,HR2
23731.787109375,0.0741545,run_calibration/6/superramp/PW3-3,6,PW3-3
21093.0,0.327688,run_calibration/6/superramp/PK1-3,6,PK1-3
28159.537109375,0.3614232,run_calibration/6/superramp/PK2-2,6,PK2-2
28147.0,0.1697461,run_calibration/6/superramp/PK2-4,6,PK2-4
22070.650390625,0.1667373,run_calibration/6/superramp/PK6-4,6,PK6-4
23731.19921875,0.05564622,run_calibration/6/superramp/PW3-2,6,PW3-2
28159.546875,0.4055336,run_calibration/6/superramp/PK2-3,6,PK2-3
21089.0,0.2209504,run_calibration/6/superramp/PK1-1,6,PK1-1
21089.0,0.2209504,run_calibration/6/superramp/PK1-1,6,PK1-1
21089.0,0.2209504,run_calibration/6/superramp/PK1-1,6,PK1-1
28157.0,0.2717846,run_calibration/6/superramp/PK2-1,6,PK2-1
21092.0,0.2643712,run_calibration/6/superramp/PK1-2,6,PK1-2
21278.6328125,0.1305315,run_calibration/6/superramp/PK6-3,6,PK6-3
21092.0,0.3115947,run_calibration/6/superramp/PK1-4,6,PK1-4
14418.216796875,0.1319992,run_calibration/6/overramp/G20-2,6,G20-2
14386.61328125,0.02931588,run_calibration/6/overramp/G20-4,6,G20-4
14409.9990234375,0.09265435,run_calibration/6/overramp/G20-1,6,G20-1
14797.0224609375,0.2606277,run_calibration/6/overramp/A20-1,6,A20-1
14789.7158203125,0.3402871,run_calibration/6/overramp/A20-3,6,A20-3
14789.388671875,0.3325498,run_calibration/6/overramp/A20-4,6,A20-4
7385.34814453125,0.3265895,run_calibration/6/overramp/A10-3,6,A10-3
7379.87353515625,0.3017102,run_calibration/6/overramp/A10-4,6,A10-4
12855.0,0.214868,run_calibration/7/interramp/HS2,7,HS2
6803.0,0.09197168,run_calibration/7/interramp/TR1,7,TR1
5961.0,0.1903239,run_calibration/7/interramp/DR1,7,DR1
13036.0,0.3203881,run_calibration/7/interramp/HR4,7,HR4
12832.0,0.2540976,run_calibration/7/interramp/HS1,7,HS1
5961.0,0.0864673,run_calibration/7/interramp/LS3,7,LS3
6803.0,0.2180533,run_calibration/7/interramp/LS2,7,LS2
13036.0,0.3467503,run_calibration/7/interramp/HR5,7,HR5
12856.6904296875,0.4513464,run_calibration/7/interramp/BR1,7,BR1
6283.0,0.1672822,run_calibration/7/interramp/LR1,7,LR1
13036.0,0.1275968,run_calibration/7/interramp/HR2,7,HR2
23731.787109375,0.08179865,run_calibration/7/superramp/PW3-3,7,PW3-3
21093.0,0.3394111,run_calibration/7/superramp/PK1-3,7,PK1-3
28159.537109375,0.3697641,run_calibration/7/superramp/PK2-2,7,PK2-2
28147.0,0.1763846,run_calibration/7/superramp/PK2-4,7,PK2-4
22070.650390625,0.1899635,run_calibration/7/superramp/PK6-4,7,PK6-4
23731.19921875,0.06218298,run_calibration/7/superramp/PW3-2,7,PW3-2
28159.546875,0.4117259,run_calibration/7/superramp/PK2-3,7,PK2-3
21089.0,0.2402493,run_calibration/7/superramp/PK1-1,7,PK1-1
21089.0,0.2402493,run_calibration/7/superramp/PK1-1,7,PK1-1
21089.0,0.2402493,run_calibration/7/superramp/PK1-1,7,PK1-1
28157.0,0.2838702,run_calibration/7/superramp/PK2-1,7,PK2-1
21092.0,0.2820462,run_calibration/7/superramp/PK1-2,7,PK1-2
21278.6328125,0.1510166,run_calibration/7/superramp/PK6-3,7,PK6-3
21092.0,0.3222868,run_calibration/7/superramp/PK1-4,7,PK1-4
14418.216796875,0.1549165,run_calibration/7/overramp/G20-2,7,G20-2
14386.61328125,0.03629423,run_calibration/7/overramp/G20-4,7,G20-4
14409.9990234375,0.1125583,run_calibration/7/overramp/G20-1,7,G20-1
14797.0224609375,0.2790574,run_calibration/7/overramp/A20-1,7,A20-1
14789.7158203125,0.3567513,run_calibration/7/overramp/A20-3,7,A20-3
14789.388671875,0.3481687,run_calibration/7/overramp/A20-4,7,A20-4
7385.34814453125,0.3366775,run_calibration/7/overramp/A10-3,7,A10-3
7379.87353515625,0.3125271,run_calibration/7/overramp/A10-4,7,A10-4
12855.0,0.2413616,run_calibration/8/interramp/HS2,8,HS2
6803.0,0.1017186,run_calibration/8/interramp/TR1,8,TR1
5961.0,0.2053958,run_calibration/8/interramp/DR1,8,DR1
13036.0,0.3446907,run_calibration/8/interramp/HR4,8,HR4
12832.0,0.2815112,run_calibration/8/interramp/HS1,8,HS1
5961.0,0.1031686,run_calibration/8/interramp/LS3,8,LS3
6803.0,0.2324991,run_calibration/8/interramp/LS2,8,LS2
13036.0,0.3668489,run_calibration/8/interramp/HR5,8,HR5
12856.6904296875,0.4643141,run_calibration/8/interramp/BR1,8,BR1
6283.0,0.1925508,run_calibration/8/interramp/LR1,8,LR1
13036.0,0.1456709,run_calibration/8/interramp/HR2,8,HR2
23731.787109375,0.09725039,run_calibration/8/superramp/PW3-3,8,PW3-3
21093.0,0.3654107,run_calibration/8/superramp/PK1-3,8,PK1-3
28159.537109375,0.3982009,run_calibration/8/superramp/PK2-2,8,PK2-2
28147.0,0.2109825,run_calibration/8/superramp/PK2-4,8,PK2-4
22070.650390625,0.2146615,run_calibration/8/superramp/PK6-4,8,PK6-4
23731.19921875,0.0770838,run_calibration/8/superramp/PW3-2,8,PW3-2
28159.546875,0.4383185,run_calibration/8/superramp/PK2-3,8,PK2-3
21089.0,0.2716349,run_calibration/8/superramp/PK1-1,8,PK1-1
21089.0,0.2716349,run_calibration/8/superramp/PK1-1,8,PK1-1
21089.0,0.2716349,run_calibration/8/superramp/PK1-1,8,PK1-1
28157.0,0.3157557,run_calibration/8/superramp/PK2-1,8,PK2-1
21092.0,0.3117068,run_calibration/8/superramp/PK1-2,8,PK1-2
21278.6328125,0.1756111,run_calibration/8/superramp/PK6-3,8,PK6-3
21092.0,0.3471593,run_calibration/8/superramp/PK1-4,8,PK1-4
14418.216796875,0.1760996,run_calibration/8/overramp/G20-2,8,G20-2
14386.61328125,0.04826856,run_calibration/8/overramp/G20-4,8,G20-4
14409.9990234375,0.1325504,run_calibration/8/overramp/G20-1,8,G20-1
14797.0224609375,0.3008572,run_calibration/8/overramp/A20-1,8,A20-1
14789.7158203125,0.3767298,run_calibration/8/overramp/A20-3,8,A20-3
14789.388671875,0.3680509,run_calibration/8/overramp/A20-4,8,A20-4
7385.34814453125,0.346612,run_calibration/8/overramp/A10-3,8,A10-3
7379.87353515625,0.3219043,run_calibration/8/overramp/A10-4,8,A10-4
12855.0,0.2048952,run_calibration/9/interramp/HS2,9,HS2
6803.0,0.08555084,run_calibration/9/interramp/TR1,9,TR1
5961.0,0.1857774,run_calibration/9/interramp/DR1,9,DR1
13036.0,0.3127357,run_calibration/9/interramp/HR4,9,HR4
12832.0,0.2463599,run_calibration/9/interramp/HS1,9,HS1
5961.0,0.08675955,run_calibration/9/interramp/LS3,9,LS3
6803.0,0.2149448,run_calibration/9/interramp/LS2,9,LS2
13036.0,0.3432803,run_calibration/9/interramp/HR5,9,HR5
12856.6904296875,0.4399613,run_calibration/9/interramp/BR1,9,BR1
6283.0,0.1610481,run_calibration/9/interramp/LR1,9,LR1
13036.0,0.1153359,run_calibration/9/interramp/HR2,9,HR2
23731.787109375,0.07284968,run_calibration/9/superramp/PW3-3,9,PW3-3
21093.0,0.3360536,run_calibration/9/superramp/PK1-3,9,PK1-3
28159.537109375,0.3648736,run_calibration/9/superramp/PK2-2,9,PK2-2
28147.0,0.176803,run_calibration/9/superramp/PK2-4,9,PK2-4
22070.650390625,0.1774676,run_calibration/9/superramp/PK6-4,9,PK6-4
23731.19921875,0.05255497,run_calibration/9/superramp/PW3-2,9,PW3-2
28159.546875,0.4068175,run_calibration/9/superramp/PK2-3,9,PK2-3
21089.0,0.2335653,run_calibration/9/superramp/PK1-1,9,PK1-1
21089.0,0.2335653,run_calibration/9/superramp/PK1-1,9,PK1-1
21089.0,0.2335653,run_calibration/9/superramp/PK1-1,9,PK1-1
28157.0,0.2780361,run_calibration/9/superramp/PK2-1,9,PK2-1
21092.0,0.2771441,run_calibration/9/superramp/PK1-2,9,PK1-2
21278.6328125,0.1369542,run_calibration/9/superramp/PK6-3,9,PK6-3
21092.0,0.31975,run_calibration/9/superramp/PK1-4,9,PK1-4
14418.216796875,0.1435719,run_calibration/9/overramp/G20-2,9,G20-2
14386.61328125,0.02797071,run_calibration/9/overramp/G20-4,9,G20-4
14409.9990234375,0.1015988,run_calibration/9/overramp/G20-1,9,G20-1
14797.0224609375,0.2722553,run_calibration/9/overramp/A20-1,9,A20-1
14789.7158203125,0.3512712,run_calibration/9/overramp/A20-3,9,A20-3
14789.388671875,0.3432728,run_calibration/9/overramp/A20-4,9,A20-4
7385.34814453125,0.3352725,run_calibration/9/overramp/A10-3,9,A10-3
7379.87353515625,0.3096464,run_calibration/9/overramp/A10-4,9,A10-4
12855.0,0.2143145,run_calibration/10/interramp/HS2,10,HS2
6803.0,0.09141018,run_calibration/10/interramp/TR1,10,TR1
5961.0,0.1915668,run_calibration/10/interramp/DR1,10,DR1
13036.0,0.3207846,run_calibration/10/interramp/HR4,10,HR4
12832.0,0.2532425,run_calibration/10/interramp/HS1,10,HS1
5961.0,0.08683578,run_calibration/10/interramp/LS3,10,LS3
6803.0,0.2182072,run_calibration/10/interramp/LS2,10,LS2
13036.0,0.3472902,run_calibration/10/interramp/HR5,10,HR5
12856.6904296875,0.4452177,run_calibration/10/interramp/BR1,10,BR1
6283.0,0.1779186,run_calibration/10/interramp/LR1,10,LR1
13036.0,0.1211348,run_calibration/10/interramp/HR2,10,HR2
23731.787109375,0.08032256,run_calibration/10/superramp/PW3-3,10,PW3-3
21093.0,0.3385651,run_calibration/10/superramp/PK1-3,10,PK1-3
28159.537109375,0.3679911,run_calibration/10/superramp/PK2-2,10,PK2-2
28147.0,0.1738617,run_calibration/10/superramp/PK2-4,10,PK2-4
22070.650390625,0.1893484,run_calibration/10/superramp/PK6-4,10,PK6-4
23731.19921875,0.06052242,run_calibration/10/superramp/PW3-2,10,PW3-2
28159.546875,0.4096869,run_calibration/10/superramp/PK2-3,10,PK2-3
21089.0,0.2396413,run_calibration/10/superramp/PK1-1,10,PK1-1
21089.0,0.2396413,run_calibration/10/superramp/PK1-1,10,PK1-1
21089.0,0.2396413,run_calibration/10/superramp/PK1-1,10,PK1-1
28157.0,0.2822371,run_calibration/10/superramp/PK2-1,10,PK2-1
21092.0,0.2814919,run_calibration/10/superramp/PK1-2,10,PK1-2
21278.6328125,0.1501039,run_calibration/10/superramp/PK6-3,10,PK6-3
21092.0,0.3212206,run_calibration/10/superramp/PK1-4,10,PK1-4
14418.216796875,0.1548399,run_calibration/10/overramp/G20-2,10,G20-2
14386.61328125,0.03535912,run_calibration/10/overramp/G20-4,10,G20-4
14409.9990234375,0.1126291,run_calibration/10/overramp/G20-1,10,G20-1
14797.0224609375,0.2789851,run_calibration/10/overramp/A20-1,10,A20-1
14789.7158203125,0.3569683,run_calibration/10/overramp/A20-3,10,A20-3
14789.388671875,0.3484379,run_calibration/10/overramp/A20-4,10,A20-4
7385.34814453125,0.3367376,run_calibration/10/overramp/A10-3,10,A10-3
7379.87353515625,0.3126194,run_calibration/10/overramp/A10-4,10,A10-4
12855.0,0.2170314,run_calibration/11/interramp/HS2,11,HS2
6803.0,0.09273858,run_calibration/11/interramp/TR1,11,TR1
5961.0,0.1907466,run_calibration/11/interramp/DR1,11,DR1
13036.0,0.321761,run_calibration/11/interramp/HR4,11,HR4
12832.0,0.2566169,run_calibration/11/interramp/HS1,11,HS1
5961.0,0.08741931,run_calibration/11/interramp/LS3,11,LS3
6803.0,0.2172264,run_calibration/11/interramp/LS2,11,LS2
13036.0,0.3489287,run_calibration/11/interramp/HR5,11,HR5
12856.6904296875,0.4460467,run_calibration/11/interramp/BR1,11,BR1
6283.0,0.1680022,run_calibration/11/interramp/LR1,11,LR1
13036.0,0.1288046,run_calibration/11/interramp/HR2,11,HR2
23731.787109375,0.08270012,run_calibration/11/superramp/PW3-3,11,PW3-3
21093.0,0.3432302,run_calibration/11/superramp/PK1-3,11,PK1-3
28159.537109375,0.3740369,run_calibration/11/superramp/PK2-2,11,PK2-2
28147.0,0.1843329,run_calibration/11/superramp/PK2-4,11,PK2-4
22070.650390625,0.1888327,run_calibration/11/superramp/PK6-4,11,PK6-4
23731.19921875,0.06290462,run_calibration/11/superramp/PW3-2,11,PW3-2
28159.546875,0.4152506,run_calibration/11/superramp/PK2-3,11,PK2-3
21089.0,0.2436427,run_calibration/11/superramp/PK1-1,11,PK1-1
21089.0,0.2436427,run_calibration/11/superramp/PK1-1,11,PK1-1
21089.0,0.2436427,run_calibration/11/superramp/PK1-1,11,PK1-1
28157.0,0.2887633,run_calibration/11/superramp/PK2-1,11,PK2-1
21092.0,0.2858295,run_calibration/11/superramp/PK1-2,11,PK1-2
